,id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts
3671,591,BRUNA  HONORIO,,5,4,5,,,8,5,4,7,-,-,-,-,.,.,19,-,4,8,42%,-
3672,591,GUIMARAES GABRIELA,,6,5,6,,,14,6,10,12,1,1,13,1,54%,54%,20,1,1,12,60%,1
3673,591,ZILIO PEREIRA NATÁLIA ,,3,2,3,,,12,5,4,18,-,1,20,3,60%,40%,21,3,2,9,43%,2
3674,591,LAURA KUDIESS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3675,591,GEORGIA CATTANI,,*,*,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
3676,591,MAYANY  SOUZA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3677,591,LEIA  SILVA (L),,*,*,*,,,-,-,-1,-,-,-,29,1,62%,31%,-,-,-,-,.,-
3678,591,BRUNA  COSTA,,*,*,,,,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-
3679,592,CLAUDINO FABIANA,1,6,2,6,,,8,2,5,6,-,-,-,-,.,.,15,1,2,6,40%,2
3680,592,ANJOS EDNEIA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3681,592,LLOYD CARLI ELLEN,3,1,3,1,,,2,1,1,15,1,-,-,-,.,.,-,-,-,-,.,2
3682,592,ELLEN  BRAGA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3683,592,BORGO PAULA,8,*,*,4,,,8,4,5,7,-,1,-,-,.,.,18,2,1,6,33%,1
3684,592,MONTIBELLER ROSAMARIA,9,*,*,5,,,3,1,-3,7,1,1,12,-,50%,42%,10,1,4,2,20%,-
3685,592,MICHELLE PAVAO,10,5,1,*,,,1,1,-2,8,-,1,8,-,75%,25%,5,2,1,-,0%,-
3686,592,NICOLE  FAWCETT,11,4,6,,,,3,1,-2,2,1,-,-,-,.,.,12,2,2,3,25%,-
3687,592,LAIS  VASQUEZ,12,,*,*,,,-,-,-,2,-,-,1,-,100%,0%,-,-,-,-,.,-
3688,592,ANANDA  MARINHO,14,,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
3689,592,ANA CAROLINA SILVA ,15,3,5,3,,,12,4,12,7,-,1,-,-,.,.,14,-,-,8,57%,3
3690,592,FERNANDA  GARAY,16,2,4,2,,,11,6,6,10,1,1,29,2,45%,24%,23,1,1,9,39%,1
3691,592,SUELEN  PINTO (L),17,*,*,*,,,-,-,-2,-,-,-,16,2,50%,25%,-,-,-,-,.,-
3692,592,SILVA GABRIELA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3693,592,MAYHARA SILVA ,,,,*,,,3,2,3,1,-,-,-,-,.,.,2,-,-,2,100%,1
3694,592,NATIELE GONCALVES ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3695,592,KOSHELEVA TATYANA,,4,4,4,,,7,-,-1,13,2,-,5,1,40%,0%,20,2,3,7,35%,-
3696,592,BARRETO JUCYELE,,2,2,2,,,4,1,-,13,-,-,-,-,.,.,8,2,2,2,25%,2
3697,592,CAROLINA LEITE ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3698,592,LAGE VITORIA (L),,*,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3699,592,GABRIELLA SOUZA  (L),,*,*,*,,,-,-,-,-,-,-,9,-,67%,33%,-,-,-,-,.,-
3700,592,ROBERTA RATZKE,,6,6,6,,,3,2,2,8,1,-,-,-,.,.,2,-,-,2,100%,1
3701,592,KASIELY  CLEMENTE,,*,*,,,,-,-,-1,-,-,-,-,-,.,.,2,-,1,-,0%,-
3702,592,MONIQUE  PAVAO,,3,3,3,,,10,3,7,9,1,-,5,-,0%,0%,21,1,1,9,43%,1
3703,592,YONKAIRA   ISABEL,,,,*,,,4,1,2,6,1,-,2,-,50%,0%,10,1,-,4,40%,-
3704,592,DRUSSYLA COSTA ,,1,1,1,,,13,7,5,9,1,1,41,4,44%,27%,24,1,2,12,50%,-
3705,592,LINDA JESSICA COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3706,592,ANA BEATRIZ  CORREA,,5,5,5,,,15,9,14,14,1,3,-,-,.,.,8,-,-,6,75%,6
3707,633,MARA  LEÃO,1,4,3,4,3,,6,1,2,9,1,-,-,-,.,.,10,-,3,4,40%,2
3708,633,CAROLINE  GATTAZ,2,1,6,1,6,2,10,1,3,9,1,-,2,-,50%,50%,20,4,2,10,50%,-
3709,633,MACRIS  CARNEIRO,3,2,1,2,1,3,3,2,-,26,3,2,2,-,0%,0%,3,-,-,1,33%,-
3710,633,DE PAULA MARIA CECILIA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3711,633,LANA  CONCEIÇÃO,6,,,*,,*,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3712,633,MARIA LUISA DE OIVEIRA,7,,*,*,*,,-,-,-2,1,1,-,-,-,.,.,2,-,1,-,0%,-
3713,633,BRUNA  HONORIO,9,5,4,5,4,6,16,8,5,17,3,3,-,-,.,.,37,3,5,13,35%,-
3714,633,GUIMARAES GABRIELA,10,6,5,6,5,1,22,9,12,12,1,-,11,-,100%,55%,40,2,7,20,50%,2
3715,633,ZILIO PEREIRA NATÁLIA ,12,3,2,3,2,4,16,7,7,15,-,1,32,2,56%,25%,36,3,4,12,33%,3
3716,633,KUDIESS LAURA,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3717,633,GEORGIA CATTANI,15,*,,,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-
3718,633,MAYANY  SOUZA,18,,,*,*,5,4,2,4,2,-,-,-,-,.,.,2,-,-,-,0%,4
3719,633,LEIA  SILVA (L),19,*,*,*,*,*,-,-,-1,-,-,-,46,1,72%,30%,-,-,-,-,.,-
3720,633,BRUNA  COSTA,20,*,*,*,*,*,1,1,-,9,1,1,-,-,.,.,-,-,-,-,.,-
3721,633,CLAUDINO FABIANA,,2,5,2,2,2,7,3,4,11,1,-,-,-,.,.,13,1,1,4,31%,3
3722,633,ANJO EDNEIA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3723,633,LLOYD CARLI ELLEN,,3,6,3,3,3,6,4,4,18,1,1,-,-,.,.,4,-,1,2,50%,3
3724,633,ELLEN  BRAGA,,*,*,*,4,4,7,3,1,8,1,-,5,-,100%,80%,17,2,3,5,29%,2
3725,633,BORGO PAULÇA,,,,,,*,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3726,633,MONTIBELLER ROSAMARIA,,*,4,1,1,1,10,5,2,9,-,-,29,3,28%,21%,21,3,2,8,38%,2
3727,633,MICHELLE PAVAO,,1,1,4,*,,-,-,-4,10,-,-,7,2,57%,29%,8,2,-,-,0%,-
3728,633,NICOLE  FAWCETT,,6,3,6,6,6,30,12,23,19,5,1,-,-,.,.,44,1,1,26,59%,3
3729,633,LAIS  VASQUEZ,,*,*,*,*,*,-,-,-,6,-,-,4,-,25%,25%,-,-,-,-,.,-
3730,633,ANANDA  MARINHO,,,,,,*,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3731,633,ANA CAROLINA SILVA ,,5,2,5,5,5,13,7,9,20,2,-,-,-,.,.,14,-,2,4,29%,9
3732,633,FERNANDA  GARAY,,4,,,,,3,1,1,3,-,1,8,-,63%,38%,9,-,2,2,22%,-
3733,633,SUELEN  PINTO (L),,*,*,*,*,*,-,-,-2,-,-,-,36,2,61%,36%,-,-,-,-,.,-
3734,633,SILVA GABRIELA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3735,634,CLAUDINO FABIANA,1,6,6,6,4,,15,5,12,15,3,1,-,-,.,.,14,-,-,10,71%,4
3736,634,ANJOS EDNEIA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3737,634,LLOYD CARLI ELLEN,3,1,1,1,5,,2,-,2,9,-,-,-,-,.,.,1,-,-,-,0%,2
3738,634,ELLEN  BRAGA,7,,,*,*,,1,-,-1,1,1,-,2,-,0%,0%,2,-,1,1,50%,-
3739,634,BORGO PAULA,8,*,*,*,*,,3,-,-,3,-,-,-,-,.,.,10,1,2,3,30%,-
3740,634,MONTIBELLER ROSAMARIA,9,5,5,5,3,,14,5,10,9,-,-,29,2,41%,24%,24,2,-,10,42%,4
3741,634,MICHELLE PAVAO,10,2,2,2,6,,16,8,5,18,2,4,11,1,73%,36%,23,2,6,11,48%,1
3742,634,NICOLE  FAWCETT,11,4,4,4,2,,8,3,-5,10,4,-,-,-,.,.,28,5,4,5,18%,3
3743,634,LAIS  VASQUEZ,12,,*,*,*,,-,-,-,4,-,-,5,-,80%,60%,-,-,-,-,.,-
3744,634,ANANDA  MARINHO,14,*,*,*,,,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-
3745,634,ANA CAROLINA SILVA ,15,3,3,3,1,,11,2,9,17,1,1,-,-,.,.,16,-,1,8,50%,2
3746,634,SUELEN  PINTO (L),17,*,*,*,*,,-,-,-1,-,-,-,36,1,64%,42%,-,-,-,-,.,-
3747,634,SILVA GABRIELA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3748,634,COSTA BRUNA CAIXETA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3749,634,MARA  LEÃO,,4,2,2,2,,8,3,6,16,1,-,-,-,.,.,9,-,1,6,67%,2
3750,634,CAROLINE  GATTAZ,,1,5,5,5,,12,5,10,12,-,2,-,-,.,.,11,1,1,6,55%,4
3751,634,MACRIS  CARNEIRO,,2,6,6,6,,2,1,-,18,2,-,-,-,.,.,3,-,-,1,33%,1
3752,634, CICA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3753,634,LANA  CONCEIÇÃO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3754,634,MARIA LUISA DE OIVEIRA,,,*,3,3,,3,1,-,3,1,-,-,-,.,.,9,-,2,3,33%,-
3755,634,BRUNA  HONORIO,,5,3,,*,,6,-,-2,9,2,-,1,1,0%,0%,18,1,4,6,33%,-
3756,634,GUIMARAES GABRIELA,,6,4,4,4,,17,5,10,16,1,1,15,1,67%,53%,29,2,3,14,48%,2
3757,634,ZILIO PEREIRA NATÁLIA ,,3,1,1,1,,23,13,11,15,4,1,43,3,47%,26%,37,-,5,18,49%,4
3758,634,LAURA LAURA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3759,634,GEORGIA CATTANI,,*,,,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
3760,634,MAYANY  SOUZA,,,*,,*,,1,1,1,2,-,-,-,-,.,.,-,-,-,-,.,1
3761,634,LEIA  SILVA (L),,*,*,*,*,,-,-,-1,-,-,-,18,1,56%,39%,-,-,-,-,.,-
3762,634,BRUNA  COSTA,,,*,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
3763,594,CLAUDINO FABIANA,1,1,2,1,,,15,6,11,12,2,1,-,-,.,.,15,1,1,10,67%,4
3764,594,ANJOS EDNEIA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3765,594,LLOYD CARLI ELLEN,3,2,3,2,,,3,1,2,14,1,1,-,-,.,.,3,-,-,1,33%,1
3766,594,ELLEN  BRAGA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3767,594,BORGO PAULA,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3768,594,MONTIBELLER ROSAMARIA,9,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3769,594,MICHELLE PAVAO,10,6,1,6,,,8,3,4,8,2,-,10,1,60%,40%,19,-,1,7,37%,1
3770,594,NICOLE  FAWCETT,11,5,6,5,,,7,2,1,8,2,-,-,-,.,.,15,2,2,7,47%,-
3771,594,LAIS  VASQUEZ,12,*,*,*,,,-,-,-,5,-,-,-,-,.,.,-,-,-,-,.,-
3772,594,ANANDA  MARINHO,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3773,594,ANA CAROLINA SILVA ,15,4,5,4,,,14,8,12,16,2,2,-,-,.,.,14,-,-,8,57%,4
3774,594,FERNANDA  GARAY,16,3,4,3,,,12,6,7,11,1,2,27,-,52%,22%,22,3,1,9,41%,1
3775,594,SUELEN  PINTO (L),17,*,*,*,,,-,-,-,-,-,-,17,-,65%,29%,-,-,-,-,.,-
3776,594,SILVA GABRIELA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3777,594,LARA NOBRE,,5,6,5,,,4,1,2,11,1,-,-,-,.,.,9,-,1,3,33%,1
3778,594,MARCELLA AMARAL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3779,594,PRISCILA DAROIT,,4,5,4,,,11,2,5,9,2,-,4,-,25%,0%,23,3,1,10,43%,1
3780,594,LARISSA GONGRA,,*,*,*,,,1,1,1,3,-,-,-,-,.,.,-,-,-,-,.,1
3781,594,SILVA JOYCE,,3,4,3,,,9,-,2,8,1,-,-,-,.,.,25,2,4,9,36%,-
3782,594,ARIANNE TOLENTINO,,*,*,*,,,3,-,3,1,-,-,-,-,.,.,4,-,-,3,75%,-
3783,594,VIVIAN  JORGE,,,*,*,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
3784,594,SASSA GONZAGA (L),,*,*,*,,,-,-,-1,-,-,-,20,1,35%,5%,-,-,-,-,.,-
3785,594,THAIS SOUZA,,1,2,,,,6,2,-2,4,-,-,23,4,22%,9%,14,1,3,6,43%,-
3786,594,CAROL WON HELD,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3787,594,CARLA SANTOS,,,*,1,,,1,-,-4,7,1,-,16,1,31%,13%,10,1,2,1,10%,-
3788,594,STEPHANY CARVALHO (L),,*,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3789,594,LETICIA HAGE,,2,3,2,,,6,5,4,6,-,-,-,-,.,.,8,2,-,4,50%,2
3790,594,JULIANA CARRIJO,,6,1,6,,,1,1,-,10,1,1,1,-,0%,0%,-,-,-,-,.,-
3791,595,MILKA MARCILIA ,1,2,2,2,2,2,6,2,4,18,-,1,1,1,0%,0%,7,-,1,4,57%,1
3792,595,NATALIA ARAUJO  (L),2,*,*,*,*,*,-,-,-2,-,-,-,22,2,64%,55%,-,-,-,-,.,-
3793,595,DANIELLE LINS ,3,6,6,6,6,6,6,4,5,12,1,1,-,-,.,.,9,-,-,3,33%,2
3794,595,MAIRA  CIPRIANO CLARO ,4,,,,*,*,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
3795,595,JACKELINE  SANTOS,5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3796,595,THAISA  DAHER DE MENEZES,6,5,5,5,5,5,17,8,12,12,1,1,2,1,0%,0%,17,2,1,11,65%,5
3797,595,LAYS  FREITAS,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3798,595,VIVIAN  PELLEGRINO,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3799,595,TAINARA SANTOS ,10,*,*,4,4,4,18,6,10,15,-,1,19,3,42%,21%,34,3,2,16,47%,1
3800,595,AMANDA  FRANCISCO,13,1,1,1,1,1,9,2,2,18,-,1,45,4,67%,44%,20,3,-,7,35%,1
3801,595,SARA SILVA,14,*,,*,*,*,1,1,-,-,-,-,-,-,.,.,3,-,1,1,33%,-
3802,595,JUMA   SILVA,16,*,,*,*,*,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
3803,595,SKOWRONSKA KATARZYNA,17,3,3,3,3,3,26,6,18,20,-,-,-,-,.,.,53,2,6,26,49%,-
3804,595,RODRIGUEZ ELINA,19,4,4,,,,7,2,4,6,-,-,14,3,64%,14%,12,-,-,7,58%,-
3805,595,WALEWSKA  OLIVEIRA,,2,2,2,5,5,21,7,19,21,1,3,-,-,.,.,19,-,1,11,58%,7
3806,595,ALBUQUERQUE CAROLINA,,,*,*,,*,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
3807,595,PEQUENO PAULA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3808,595,ANGELA LEYVA ANGELA,,4,4,4,1,1,20,5,12,22,2,3,39,4,51%,23%,33,1,1,16,48%,1
3809,595,ERICA  MOTA (L),,*,*,*,*,*,-,-,-,-,-,-,14,-,64%,50%,-,-,-,-,.,-
3810,595,DOMINGAS  ARAUJO ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3811,595,CLAUDIA  BUENO,,3,3,3,6,6,4,3,3,15,1,3,-,-,.,.,5,-,-,1,20%,-
3812,595,VIVIANE BRAUN,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3813,595,LORENNE  TEIXEIRA,,,*,,,*,2,-,2,-,-,-,-,-,.,.,2,-,-,2,100%,-
3814,595,COSTA MARIANA,,1,1,1,4,4,13,5,4,17,3,-,20,-,65%,45%,30,3,3,13,43%,-
3815,595,NATALIA MARTINS NATALIA,,5,5,5,2,2,12,5,8,21,1,3,1,-,100%,0%,12,2,1,6,50%,3
3816,595,CRUZ NATASHA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3817,595,CAMILA  BRAIT (L),,*,*,*,*,*,-,-,-1,-,-,-,30,1,80%,57%,-,-,-,-,.,-
3818,595,HOOKER DESTINEE,,6,6,6,3,3,20,5,14,12,-,2,-,-,.,.,42,2,4,18,43%,-
3819,596,NAIANE RIOS ,3,*,*,,,,1,1,1,5,-,1,-,-,.,.,-,-,-,-,.,-
3820,596,GABRIELA CANDIDO,6,1,6,6,5,,16,2,11,12,1,-,38,2,63%,47%,30,-,2,15,50%,1
3821,596,SARAELEN LIMA,7,,,,*,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3822,596,EDINARA BRANCHER,9,*,*,,,,3,1,3,-,-,-,-,-,.,.,4,-,-,3,75%,-
3823,596,TIFANNY ABREU ,10,4,3,3,2,,21,7,10,19,3,3,22,1,59%,18%,42,4,3,18,43%,-
3824,596,VALQUIRIA DULLIUS,11,2,1,1,6,,7,4,4,16,1,2,-,-,.,.,6,1,1,3,50%,2
3825,596,ANDRESSA  PICUSSA ,12,5,4,4,3,,13,4,10,14,3,1,-,-,.,.,14,-,-,8,57%,4
3826,596,DIOUF VALENTINA,13,6,5,5,4,,11,3,4,10,-,-,-,-,.,.,30,5,2,10,33%,1
3827,596,JOSEFA FABIOLA ALVES,14,3,2,2,1,,2,1,2,14,-,1,-,-,.,.,1,-,-,1,100%,-
3828,596,VANESSA JANKE,16,,,,*,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
3829,596,JULIA DIAS  (L),17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3830,596,YOANA PALACIO,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3831,596,TASSIA  STHAEL (L),19,*,*,*,*,,-,-,-2,-,-,-,21,2,71%,62%,-,-,-,-,.,-
3832,596,ARLENE XAVIER,20,,*,*,*,,-,-,-1,3,1,-,2,-,100%,50%,-,-,-,-,.,-
3833,596,MAYHARA SILVA ,,,,*,5,,2,-,2,5,-,-,-,-,.,.,4,-,-,2,50%,-
3834,596,NATIELE GONCALVES ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3835,596,KOSHELEVA TATYANA,,5,6,,*,,2,-,-2,3,-,-,1,-,0%,0%,13,1,3,1,8%,1
3836,596,BARRETO JUCYELE,,3,4,3,2,,7,3,5,12,-,1,-,-,.,.,11,-,2,4,36%,2
3837,596,CAROLINA LEITE ,,,,,*,,-,-,-,-,-,-,1,-,100%,0%,-,-,-,-,.,-
3838,596,LAGE VITORIA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3839,596,GABRIELLA SOUZA  (L),,*,*,*,*,,-,-,-4,-,-,-,47,4,40%,6%,-,-,-,-,.,-
3840,596,ROBERTA RATZKE,,1,2,1,6,,5,4,2,22,3,3,-,-,.,.,-,-,-,-,.,2
3841,596,KASIELY  CLEMENTE,,*,,,,,-,-,-1,-,-,-,3,-,33%,0%,1,1,-,-,0%,-
3842,596,MONIQUE  PAVAO,,4,5,4,3,,14,4,9,11,-,-,13,2,46%,8%,27,3,-,13,48%,1
3843,596,YONKAIRA   ISABEL,,,*,5,4,,12,2,7,6,1,-,5,-,40%,20%,25,3,1,12,48%,-
3844,596,DRUSSYLA COSTA ,,2,3,2,1,,15,6,9,20,-,-,15,2,33%,7%,31,3,1,14,45%,1
3845,596,MIKAELLA COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3846,596,LINDA JESSICA COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3847,596,ANA BEATRIZ  CORREA,,6,1,6,*,,4,1,-,9,1,1,-,-,.,.,9,2,1,2,22%,1
3848,597,MARA  LEÃO,1,4,3,1,6,,12,9,10,9,1,-,-,-,.,.,14,1,-,7,50%,5
3849,597,CAROLINE  GATTAZ,2,1,6,,,,3,1,1,5,1,-,-,-,.,.,5,-,1,3,60%,-
3850,597,MACRIS  CARNEIRO,3,2,1,*,1,,-,-,-,17,-,-,-,-,.,.,-,-,-,-,.,-
3851,597,DE PAULA MARIA CECILIA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3852,597,LANA  CONCEIÇÃO,6,,,*,*,,6,2,4,1,-,-,9,-,67%,11%,7,2,-,4,57%,2
3853,597,MARIA LUISA DE OIVEIRA,7,,*,*,*,,2,-,1,3,-,-,-,-,.,.,5,1,-,2,40%,-
3854,597,BRUNA  HONORIO,9,5,4,5,4,,16,8,8,8,-,-,-,-,.,.,34,4,4,13,38%,3
3855,597,GUIMARAES GABRIELA,10,6,5,6,5,,7,2,5,9,-,-,8,1,75%,38%,16,1,-,7,44%,-
3856,597,ZILIO PEREIRA NATÁLIA ,12,3,2,3,2,,22,9,18,22,-,1,30,2,73%,37%,32,-,2,18,56%,3
3857,597,KUDIESS LAURA,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3858,597,GEORGIA CATTANI,15,*,,,,,-,-,-1,2,1,-,-,-,.,.,-,-,-,-,.,-
3859,597,MAYANY  SOUZA,18,,*,4,3,,4,3,3,13,1,1,-,-,.,.,5,-,-,1,20%,2
3860,597,LEIA  SILVA (L),19,*,*,*,*,,-,-,-,-,-,-,17,-,88%,29%,-,-,-,-,.,-
3861,597,BRUNA  COSTA,20,,*,2,*,,2,2,2,6,-,2,-,-,.,.,-,-,-,-,.,-
3862,597,BENTO  ELIS ,,,,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
3863,597,TALIA  COSTA,,*,*,,*,,4,-,3,1,-,-,-,-,.,.,9,-,1,4,44%,-
3864,597,MARIANA  AQUINO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3865,597,AQUINO ,,3,3,,,,4,1,1,3,1,1,1,1,0%,0%,8,1,-,2,25%,1
3866,597,ANA  CAMARGO (L),,,,*,*,,-,-,-,-,-,-,-,-,.,.,2,-,-,-,0%,-
3867,597,ANA CRISTINA VILELA PORTO ,,1,1,4,3,,3,1,2,13,1,1,-,-,.,.,2,-,-,2,100%,-
3868,597,VALESKA  MENEZES,,*,*,6,5,,7,1,6,10,-,-,-,-,.,.,11,-,1,6,55%,1
3869,597,SIQUEIRA  ALINE WIME,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3870,597,VIVIANE  GOES,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3871,597,Unknown Player 11 ,,6,6,3,2,,10,2,8,8,2,-,-,-,.,.,13,-,-,7,54%,3
3872,597,SABRINA  MACHADO,,4,4,1,6,,11,5,2,10,1,-,-,-,.,.,35,5,3,11,31%,-
3873,597,GALON MARIANA,,*,*,,*,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
3874,597,PRISCILA SOUZA,,5,5,2,1,,4,2,-,10,-,-,24,-,63%,13%,21,-,4,3,14%,1
3875,597,ISABELA PAQUIARDI,,2,2,5,4,,11,3,-1,12,1,1,29,1,62%,41%,28,4,6,9,32%,1
3876,597,JULIANA PAES JULIANA (L),,*,*,*,*,,-,-,-2,-,-,-,37,2,62%,30%,-,-,-,-,.,-
3877,598,LARA NOBRE,1,6,5,6,,,3,-,1,6,2,-,-,-,.,.,9,-,-,2,22%,1
3878,598,GIOVANA GASPARINI,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3879,598,PAMELA SANABIO,3,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3880,598,MARCELLA AMARAL,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3881,598,PRISCILA DAROIT,5,5,4,5,,,8,5,-,8,1,1,6,1,33%,33%,23,3,3,6,26%,1
3882,598,LARISSA GONGRA,6,*,,3,,,3,1,1,3,1,-,-,-,.,.,2,1,-,-,0%,3
3883,598,SILVA JOYCE,7,4,3,*,,,4,2,-,3,-,-,-,-,.,.,10,3,1,4,40%,-
3884,598,ARIANNE TOLENTINO,8,*,*,4,,,7,2,6,5,-,-,-,-,.,.,15,-,1,7,47%,-
3885,598,VIVIAN  JORGE,9,*,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
3886,598,SASSA GONZAGA (L),10,*,*,*,,,-,-,-2,-,-,-,24,2,42%,38%,1,-,-,-,0%,-
3887,598,THAIS SOUZA,11,2,1,2,,,9,3,3,8,1,-,26,2,54%,31%,17,-,3,7,41%,2
3888,598,CAROL WON HELD,12,,,*,,,-,-,-1,-,-,-,3,1,33%,0%,-,-,-,-,.,-
3889,598,CARLA SANTOS,13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3890,598,DUTRA GABRIELA (L),14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3891,598,GIOVANNA FANT,16,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3892,598,STEPHANY CARVALHO (L),17,*,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3893,598,LETICIA HAGE,18,3,2,,,,1,-,-3,4,1,-,-,-,.,.,6,2,1,1,17%,-
3894,598,JULIANA CARRIJO,19,1,6,1,,,2,2,-1,14,3,1,-,-,.,.,-,-,-,-,.,1
3895,598,JULIA MOURA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3896,598,CLAUDINO FABIANA,,2,1,2,,,4,3,-1,14,1,2,-,-,.,.,11,2,2,2,18%,-
3897,598,LLOYD CARLI ELLEN,,3,2,3,,,5,3,2,14,3,1,-,-,.,.,1,-,-,-,0%,4
3898,598,ELLEN  BRAGA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
3899,598,MONTIBELLER ROSAMARIA,,,,*,,,2,1,2,-,-,-,-,-,.,.,4,-,-,2,50%,-
