id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts,time
587,PAULA MOHR,,,*,2,1,,6,3,-2,7,1,1,21,2,57%,19%,17,1,4,4,24%,1,VOLEI BALNEARIO CAMBORIU
587,ARIANE HELENA,,*,*,3,2,,4,1,1,9,2,1,1,-,100%,0%,7,-,1,3,43%,-,VOLEI BALNEARIO CAMBORIU
587,PAMELA PAMELA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
587,ADRIANI  VILVERT ,,4,5,6,,,3,1,2,6,-,-,-,-,.,.,11,1,-,3,27%,-,VOLEI BALNEARIO CAMBORIU
587,GUTH ANA PÁULA ,,1,2,,,,4,1,-2,4,2,-,-,-,.,.,12,4,-,2,17%,2,VOLEI BALNEARIO CAMBORIU
587,SILVANA PAPINI (L),,*,*,*,*,,-,-,-1,-,-,-,17,1,59%,24%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
588,NAIANE RIOS ,3,*,,*,1,,2,2,2,6,-,1,-,-,.,.,-,-,-,-,.,1,SESI VOLEI BAURU
588,LARA SANTOS,4,,,,*,,1,1,-,4,-,1,-,-,.,.,1,-,1,-,0%,-,SESI VOLEI BAURU
588,GLAYCE VASCONCELOS ,5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
588,GABRIELA CANDIDO,6,5,5,5,5,,19,5,10,15,3,1,27,1,41%,11%,40,2,3,16,40%,2,SESI VOLEI BAURU
588,EDINARA BRANCHER,9,,,*,4,,6,2,5,2,-,-,-,-,.,.,15,-,1,5,33%,1,SESI VOLEI BAURU
588,TIFANNY ABREU ,10,4,4,4,*,,12,2,4,8,1,-,1,-,100%,0%,33,5,2,11,33%,1,SESI VOLEI BAURU
588,VALQUIRIA DULLIUS,11,6,6,6,6,,5,2,2,9,-,1,-,-,.,.,7,2,1,3,43%,1,SESI VOLEI BAURU
588,ANDRESSA  PICUSSA ,12,3,3,3,3,,7,2,2,11,2,-,-,-,.,.,13,2,1,4,31%,3,SESI VOLEI BAURU
588,VALENTINA DIOUF,13,*,,,*,,1,-,-2,1,1,-,-,-,.,.,5,1,1,1,20%,-,SESI VOLEI BAURU
588,JOSEFA FABIOLA ALVES,14,1,1,1,*,,1,1,-,11,1,1,2,-,0%,0%,-,-,-,-,.,-,SESI VOLEI BAURU
588,JULIA DIAS  (L),17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
588,YOANA PALACIO,18,2,2,2,2,,10,5,1,14,1,-,39,4,41%,5%,26,4,-,7,27%,3,SESI VOLEI BAURU
588,TASSIA  STHAEL (L),19,*,*,*,*,,-,-,-1,-,-,-,23,1,74%,13%,-,-,-,-,.,-,SESI VOLEI BAURU
588,ARLENE XAVIER,20,,*,*,,,-,-,-1,5,1,-,2,-,50%,50%,-,-,-,-,.,-,SESI VOLEI BAURU
588,LARA NOBRE,,6,1,6,6,,9,4,4,15,2,-,-,-,.,.,12,1,2,6,50%,3,FLUMINENSE F.C.
588,PAMELA SANABIO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
588,MARCELLA AMARAL,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
588,PRISCILA DAROIT,,5,6,5,5,,10,5,-2,12,1,1,13,3,23%,0%,39,5,3,7,18%,2,FLUMINENSE F.C.
588,LARISSA GONGRA,,*,*,*,,,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
588,JOYCE SILVA,,4,5,4,4,,17,8,11,20,-,2,-,-,.,.,35,2,4,13,37%,2,FLUMINENSE F.C.
588,ARIANNE TOLENTINO,,,,*,*,,3,2,3,3,-,1,-,-,.,.,4,-,-,2,50%,-,FLUMINENSE F.C.
588,VIVIAN  JORGE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
588,THAIS SOUZA,,2,3,2,2,,7,3,-1,18,-,-,35,1,14%,3%,23,4,3,6,26%,1,FLUMINENSE F.C.
588,CAROL WON HELD,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
588,CARLA SANTOS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
588,GABRIELA DUTRA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
588,GIOVANNA FANT,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
588,STEPHANY CARVALHO (L),,*,*,*,*,,-,-,-1,-,-,-,28,1,29%,7%,-,-,-,-,.,-,FLUMINENSE F.C.
588,LETICIA HAGE,,3,4,3,3,,17,8,16,9,-,1,-,-,.,.,20,1,-,14,70%,2,FLUMINENSE F.C.
588,JULIANA CARRIJO,,1,2,1,1,,2,1,2,17,-,1,-,-,.,.,2,-,-,1,50%,-,FLUMINENSE F.C.
588,JULIA MOURA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,FLUMINENSE F.C.
589,DIANA DUARTE,2,5,6,1,,,5,1,2,6,-,-,-,-,.,.,11,2,1,4,36%,1,SAO CRISTOVAO SAUDE SAO CAETANO
589,DAYANA SEGOVIA,3,*,*,,,,1,-,1,-,-,-,-,-,.,.,6,-,-,-,0%,1,SAO CRISTOVAO SAUDE SAO CAETANO
589,KARINA  BARBOSA,4,,,*,,,1,-,-,-,-,-,1,1,0%,0%,1,-,-,1,100%,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,MORAES ANA PAULA,5,*,*,*,,,-,-,-1,4,1,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,FERNANDA ISIS DA SILVA,6,2,3,4,,,10,3,8,8,-,-,-,-,.,.,10,-,2,6,60%,4,SAO CRISTOVAO SAUDE SAO CAETANO
589,FERNANDA TOMÉ,8,1,2,3,,,10,5,4,9,1,-,33,1,64%,48%,26,1,3,8,31%,2,SAO CRISTOVAO SAUDE SAO CAETANO
589,FLAVIA ASSIS,9,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,DAYSE FIGUEIREDO,10,4,5,6,,,5,3,-3,8,-,1,16,2,63%,38%,14,1,5,2,14%,2,SAO CRISTOVAO SAUDE SAO CAETANO
589,ANDRESSA KRACHEFSKI (L),11,*,*,*,,,-,-,-1,-,-,-,18,1,72%,67%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,LIA ,12,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,SONALY   CIDRÃO ,14,3,4,5,,,8,-,3,5,1,-,1,-,0%,0%,26,2,2,8,31%,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,MARIA ALEJANDRA VERHELEST,15,6,1,2,,,2,1,2,8,-,1,-,-,.,.,2,-,-,1,50%,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,PAULINA  DE SOUZA,17,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,KISY  CESARIO,19,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
589,MILKA MARCILIA ,,2,2,2,,,10,5,8,16,1,2,-,-,.,.,6,-,1,4,67%,4,HINODE BARUERI
589,NATALIA ARAUJO  (L),,*,*,*,,,-,-,-,-,-,-,8,-,50%,50%,-,-,-,-,.,-,HINODE BARUERI
589,DANIELLE LINS ,,6,6,6,,,3,2,2,10,1,1,1,-,100%,100%,1,-,-,1,100%,1,HINODE BARUERI
589,MAIRA  CIPRIANO CLARO ,,,,*,,,1,-,1,-,-,-,1,-,0%,0%,2,-,-,1,50%,-,HINODE BARUERI
589,JACKELINE  SANTOS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
589,THAISA  DAHER DE MENEZES,,5,5,5,,,17,10,15,12,-,2,1,-,100%,100%,16,-,2,9,56%,6,HINODE BARUERI
589,LAYS  FREITAS,,,,*,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
589,VIVIAN  PELLEGRINO,,,,*,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
589,TAINARA SANTOS ,,*,*,*,,,2,-,1,1,-,-,2,-,50%,50%,4,-,1,1,25%,1,HINODE BARUERI
589,AMANDA  FRANCISCO,,1,1,1,,,10,6,6,6,1,-,15,1,60%,53%,22,-,2,10,45%,-,HINODE BARUERI
589,SARA SILVA,,*,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
589,JUMA   SILVA,,*,*,*,,,2,2,2,2,-,1,-,-,.,.,2,-,-,1,50%,-,HINODE BARUERI
589,KATARZYNA SKOWRONSKA,,3,3,3,,,15,7,12,13,-,-,-,-,.,.,34,1,2,14,41%,1,HINODE BARUERI
589,ELINA RODRIGUEZ,,4,4,4,,,2,-,-3,11,-,-,17,1,53%,35%,15,2,2,2,13%,-,HINODE BARUERI
590,WALEWSKA  OLIVEIRA,1,2,1,2,,,6,1,4,16,1,-,-,-,.,.,12,-,1,5,42%,1,OSASCO VOLEIBOL CLUBE/AUDAX
590,CAROLINA ALBUQUERQUE,2,,*,*,,,2,2,2,4,-,2,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,PAULA PEQUENO,4,1,6,,,,5,3,3,4,-,-,6,-,67%,33%,8,1,1,4,50%,1,OSASCO VOLEIBOL CLUBE/AUDAX
590,ANGELA LEYVA ANGELA,5,4,3,4,,,19,11,11,15,3,3,7,-,86%,43%,29,1,4,16,55%,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,ERICA  MOTA,6,*,*,,,,-,-,-,-,-,-,4,-,75%,25%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,DOMINGAS  ARAUJO ,7,,*,,,,-,-,-3,-,-,-,-,-,.,.,3,2,1,-,0%,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,CLAUDIA  BUENO,8,3,2,3,,,2,2,1,15,-,2,-,-,.,.,2,1,-,-,0%,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,VIVIANE BRAUN,9,,*,1,,,6,4,4,3,1,-,15,-,60%,40%,8,1,-,4,50%,2,OSASCO VOLEIBOL CLUBE/AUDAX
590,LORENNE  TEIXEIRA,11,6,5,6,,,9,2,5,6,1,-,-,-,.,.,20,2,1,9,45%,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,MARIANA COSTA,12,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,NATALIA MARTINS NATALIA,13,5,4,,,,4,1,4,6,-,-,-,-,.,.,7,-,-,4,57%,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,NATASHA CRUZ,15,,*,5,,,2,2,2,4,-,-,-,-,.,.,6,-,-,2,33%,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,MAYARA SANTANA,16,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,CAMILA  BRAIT (L),18,*,*,*,,,-,-,-1,-,-,-,15,1,80%,67%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
590,KELLEN MARQUES ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
590,DANIELA TERRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
590,NATÁLIA SILVA (L),,*,*,*,,,-,-,-1,-,-,-,12,1,25%,25%,-,-,-,-,.,-,BRB/BRASILIA VOLEI
590,ALESSANDRA SANTOS,,5,6,5,,,9,3,5,11,1,-,17,-,76%,29%,24,3,-,8,33%,1,BRB/BRASILIA VOLEI
590,FERNANDA CAMPOS FERNANDA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
590,RENATA COLOMBO,,4,5,4,,,9,-,2,8,3,-,-,-,.,.,27,1,3,9,33%,-,BRB/BRASILIA VOLEI
590,MARIANA BARRETO,,,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
590,NATÁLIA FERNANDES SILVA,,2,3,2,,,8,4,-5,10,5,-,37,6,41%,11%,18,1,1,7,39%,1,BRB/BRASILIA VOLEI
590,ANGELICA MALINVERNO,,6,1,6,,,3,2,2,5,1,-,-,-,.,.,4,-,-,2,50%,1,BRB/BRASILIA VOLEI
590,EMILCE SOSA EMILCE,,3,4,3,,,6,-,5,10,-,-,-,-,.,.,7,1,-,1,14%,5,BRB/BRASILIA VOLEI
590,JULIA SILVA ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
590,DIANA MAXIMILIANO  DIANA,,1,2,1,,,5,3,4,12,-,1,1,-,0%,0%,5,1,-,4,80%,-,BRB/BRASILIA VOLEI
590,EMILLY DA SILVA ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
591,ELIS BENTO,1,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
591,TALIA  COSTA,2,*,*,,,,1,1,1,-,-,-,-,-,.,.,1,-,-,-,0%,1,CURITIBA VÔLEI
591,MARIANA  AQUINO,4,3,3,3,,,4,3,2,14,2,-,-,-,.,.,10,-,-,2,20%,2,CURITIBA VÔLEI
591,ANA  CAMARGO (L),5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
591,ANA CRISTINA VILELA PORTO ,6,1,1,1,,,1,1,-,14,-,1,-,-,.,.,3,-,1,-,0%,-,CURITIBA VÔLEI
591,VALESKA  MENEZES,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
591,ALINE WIME SIQUEIRA,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
591,VIVIANE  GOES,10,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
591,LAZCANO JULIETA,11,6,6,6,,,8,1,7,7,-,-,-,-,.,.,14,1,-,8,57%,-,CURITIBA VÔLEI
591,SABRINA  MACHADO,12,4,4,4,,,21,7,11,8,2,3,-,-,.,.,39,4,4,17,44%,1,CURITIBA VÔLEI
591,MARIANA GALON,14,*,*,,,,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
591,PRISCILA SOUZA,16,5,5,5,,,11,4,9,8,-,1,19,1,42%,32%,20,-,1,8,40%,2,CURITIBA VÔLEI
591,ISABELA PAQUIARDI,17,2,2,2,,,7,2,-1,15,2,-,38,2,50%,24%,19,2,2,6,32%,1,CURITIBA VÔLEI
591,JULIANA PAES JULIANA (L),18,*,*,*,,,-,-,-1,-,-,-,17,1,47%,18%,-,-,-,-,.,-,CURITIBA VÔLEI
591,MARA  LEÃO,,4,3,4,,,17,6,16,11,-,1,-,-,.,.,16,-,1,12,75%,4,MINAS TENIS CLUBE
591,CAROLINE  GATTAZ,,1,6,1,,,9,2,7,12,2,-,1,-,100%,0%,9,-,-,7,78%,2,MINAS TENIS CLUBE
591,MACRIS  CARNEIRO,,2,1,2,,,2,1,-1,14,3,1,-,-,.,.,2,-,-,1,50%,-,MINAS TENIS CLUBE
591,LANA  CONCEIÇÃO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
591,MARIA LUISA DE OIVEIRA,,*,*,,,,1,-,1,-,-,-,-,-,.,.,2,-,-,1,50%,-,MINAS TENIS CLUBE
591,BRUNA  HONORIO,,5,4,5,,,8,5,4,7,-,-,-,-,.,.,19,-,4,8,42%,-,MINAS TENIS CLUBE
591,GABRIELA GUIMARAES,,6,5,6,,,14,6,10,12,1,1,13,1,54%,54%,20,1,1,12,60%,1,MINAS TENIS CLUBE
591,NATÁLIA ZILIO PEREIRA,,3,2,3,,,12,5,4,18,-,1,20,3,60%,40%,21,3,2,9,43%,2,MINAS TENIS CLUBE
591,LAURA KUDIESS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
591,GEORGIA CATTANI,,*,*,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
591,MAYANY  SOUZA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
591,LEIA  SILVA (L),,*,*,*,,,-,-,-1,-,-,-,29,1,62%,31%,-,-,-,-,.,-,MINAS TENIS CLUBE
591,BRUNA  COSTA,,*,*,,,,-,-,-,4,-,-,-,-,.,.,-,-,-,-,.,-,MINAS TENIS CLUBE
592,CLAUDINO FABIANA,1,6,2,6,,,8,2,5,6,-,-,-,-,.,.,15,1,2,6,40%,2,DENTIL/PRAIA CLUBE
592,ANJOS EDNEIA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
592,LLOYD CARLI ELLEN,3,1,3,1,,,2,1,1,15,1,-,-,-,.,.,-,-,-,-,.,2,DENTIL/PRAIA CLUBE
592,ELLEN  BRAGA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
592,BORGO PAULA,8,*,*,4,,,8,4,5,7,-,1,-,-,.,.,18,2,1,6,33%,1,DENTIL/PRAIA CLUBE
592,ROSAMARIA MONTIBELLER,9,*,*,5,,,3,1,-3,7,1,1,12,-,50%,42%,10,1,4,2,20%,-,DENTIL/PRAIA CLUBE
592,MICHELLE PAVAO,10,5,1,*,,,1,1,-2,8,-,1,8,-,75%,25%,5,2,1,-,0%,-,DENTIL/PRAIA CLUBE
592,NICOLE  FAWCETT,11,4,6,,,,3,1,-2,2,1,-,-,-,.,.,12,2,2,3,25%,-,DENTIL/PRAIA CLUBE
592,LAIS  VASQUEZ,12,,*,*,,,-,-,-,2,-,-,1,-,100%,0%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
592,ANANDA  MARINHO,14,,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
592,ANA CAROLINA SILVA ,15,3,5,3,,,12,4,12,7,-,1,-,-,.,.,14,-,-,8,57%,3,DENTIL/PRAIA CLUBE
592,FERNANDA  GARAY,16,2,4,2,,,11,6,6,10,1,1,29,2,45%,24%,23,1,1,9,39%,1,DENTIL/PRAIA CLUBE
592,SUELEN  PINTO (L),17,*,*,*,,,-,-,-2,-,-,-,16,2,50%,25%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
592,GABRIELA SILVA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
592,MAYHARA SILVA ,,,,*,,,3,2,3,1,-,-,-,-,.,.,2,-,-,2,100%,1,SESC RJ
592,NATIELE GONCALVES ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
592,KOSHELEVA TATYANA,,4,4,4,,,7,-,-1,13,2,-,5,1,40%,0%,20,2,3,7,35%,-,SESC RJ
592,JUCYELE BARRETO,,2,2,2,,,4,1,-,13,-,-,-,-,.,.,8,2,2,2,25%,2,SESC RJ
592,CAROLINA LEITE ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
592,VITORIA LAGE (L),,*,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
592,GABRIELLA SOUZA  (L),,*,*,*,,,-,-,-,-,-,-,9,-,67%,33%,-,-,-,-,.,-,SESC RJ
592,ROBERTA RATZKE,,6,6,6,,,3,2,2,8,1,-,-,-,.,.,2,-,-,2,100%,1,SESC RJ
592,KASIELY  CLEMENTE,,*,*,,,,-,-,-1,-,-,-,-,-,.,.,2,-,1,-,0%,-,SESC RJ
592,MONIQUE  PAVAO,,3,3,3,,,10,3,7,9,1,-,5,-,0%,0%,21,1,1,9,43%,1,SESC RJ
592,ISABEL YONKAIRA,,,,*,,,4,1,2,6,1,-,2,-,50%,0%,10,1,-,4,40%,-,SESC RJ
592,DRUSSYLA COSTA ,,1,1,1,,,13,7,5,9,1,1,41,4,44%,27%,24,1,2,12,50%,-,SESC RJ
592,LINDA JESSICA COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
592,ANA BEATRIZ  CORREA,,5,5,5,,,15,9,14,14,1,3,-,-,.,.,8,-,-,6,75%,6,SESC RJ
633,MARA  LEÃO,1,4,3,4,3,,6,1,2,9,1,-,-,-,.,.,10,-,3,4,40%,2,ITAMBÉ MINAS
633,CAROLINE  GATTAZ,2,1,6,1,6,2,10,1,3,9,1,-,2,-,50%,50%,20,4,2,10,50%,-,ITAMBÉ MINAS
633,MACRIS  CARNEIRO,3,2,1,2,1,3,3,2,-,26,3,2,2,-,0%,0%,3,-,-,1,33%,-,ITAMBÉ MINAS
633,DE PAULA MARIA CECILIA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ITAMBÉ MINAS
633,LANA  CONCEIÇÃO,6,,,*,,*,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ITAMBÉ MINAS
633,MARIA LUISA DE OIVEIRA,7,,*,*,*,,-,-,-2,1,1,-,-,-,.,.,2,-,1,-,0%,-,ITAMBÉ MINAS
633,BRUNA  HONORIO,9,5,4,5,4,6,16,8,5,17,3,3,-,-,.,.,37,3,5,13,35%,-,ITAMBÉ MINAS
633,GABRIELA GUIMARAES,10,6,5,6,5,1,22,9,12,12,1,-,11,-,100%,55%,40,2,7,20,50%,2,ITAMBÉ MINAS
633,NATÁLIA ZILIO PEREIRA,12,3,2,3,2,4,16,7,7,15,-,1,32,2,56%,25%,36,3,4,12,33%,3,ITAMBÉ MINAS
633,KUDIESS LAURA,14,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ITAMBÉ MINAS
633,GEORGIA CATTANI,15,*,,,,,-,-,-1,1,1,-,-,-,.,.,-,-,-,-,.,-,ITAMBÉ MINAS
633,MAYANY  SOUZA,18,,,*,*,5,4,2,4,2,-,-,-,-,.,.,2,-,-,-,0%,4,ITAMBÉ MINAS
633,LEIA  SILVA (L),19,*,*,*,*,*,-,-,-1,-,-,-,46,1,72%,30%,-,-,-,-,.,-,ITAMBÉ MINAS
633,BRUNA  COSTA,20,*,*,*,*,*,1,1,-,9,1,1,-,-,.,.,-,-,-,-,.,-,ITAMBÉ MINAS
633,CLAUDINO FABIANA,,2,5,2,2,2,7,3,4,11,1,-,-,-,.,.,13,1,1,4,31%,3,DENTIL/PRAIA CLUBE
633,ANJO EDNEIA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
633,LLOYD CARLI ELLEN,,3,6,3,3,3,6,4,4,18,1,1,-,-,.,.,4,-,1,2,50%,3,DENTIL/PRAIA CLUBE
633,ELLEN  BRAGA,,*,*,*,4,4,7,3,1,8,1,-,5,-,100%,80%,17,2,3,5,29%,2,DENTIL/PRAIA CLUBE
633,BORGO PAULÇA,,,,,,*,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
633,ROSAMARIA MONTIBELLER,,*,4,1,1,1,10,5,2,9,-,-,29,3,28%,21%,21,3,2,8,38%,2,DENTIL/PRAIA CLUBE
633,MICHELLE PAVAO,,1,1,4,*,,-,-,-4,10,-,-,7,2,57%,29%,8,2,-,-,0%,-,DENTIL/PRAIA CLUBE
633,NICOLE  FAWCETT,,6,3,6,6,6,30,12,23,19,5,1,-,-,.,.,44,1,1,26,59%,3,DENTIL/PRAIA CLUBE
633,LAIS  VASQUEZ,,*,*,*,*,*,-,-,-,6,-,-,4,-,25%,25%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
633,ANANDA  MARINHO,,,,,,*,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
633,ANA CAROLINA SILVA ,,5,2,5,5,5,13,7,9,20,2,-,-,-,.,.,14,-,2,4,29%,9,DENTIL/PRAIA CLUBE
633,FERNANDA  GARAY,,4,,,,,3,1,1,3,-,1,8,-,63%,38%,9,-,2,2,22%,-,DENTIL/PRAIA CLUBE
633,SUELEN  PINTO (L),,*,*,*,*,*,-,-,-2,-,-,-,36,2,61%,36%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
633,GABRIELA SILVA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
634,CLAUDINO FABIANA,1,6,6,6,4,,15,5,12,15,3,1,-,-,.,.,14,-,-,10,71%,4,DENTIL/PRAIA CLUBE
634,ANJOS EDNEIA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
634,LLOYD CARLI ELLEN,3,1,1,1,5,,2,-,2,9,-,-,-,-,.,.,1,-,-,-,0%,2,DENTIL/PRAIA CLUBE
634,ELLEN  BRAGA,7,,,*,*,,1,-,-1,1,1,-,2,-,0%,0%,2,-,1,1,50%,-,DENTIL/PRAIA CLUBE
634,BORGO PAULA,8,*,*,*,*,,3,-,-,3,-,-,-,-,.,.,10,1,2,3,30%,-,DENTIL/PRAIA CLUBE
634,ROSAMARIA MONTIBELLER,9,5,5,5,3,,14,5,10,9,-,-,29,2,41%,24%,24,2,-,10,42%,4,DENTIL/PRAIA CLUBE
634,MICHELLE PAVAO,10,2,2,2,6,,16,8,5,18,2,4,11,1,73%,36%,23,2,6,11,48%,1,DENTIL/PRAIA CLUBE
634,NICOLE  FAWCETT,11,4,4,4,2,,8,3,-5,10,4,-,-,-,.,.,28,5,4,5,18%,3,DENTIL/PRAIA CLUBE
634,LAIS  VASQUEZ,12,,*,*,*,,-,-,-,4,-,-,5,-,80%,60%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
634,ANANDA  MARINHO,14,*,*,*,,,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
634,ANA CAROLINA SILVA ,15,3,3,3,1,,11,2,9,17,1,1,-,-,.,.,16,-,1,8,50%,2,DENTIL/PRAIA CLUBE
634,SUELEN  PINTO (L),17,*,*,*,*,,-,-,-1,-,-,-,36,1,64%,42%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
634,GABRIELA SILVA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
634,BRUNA CAIXETA COSTA,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
634,MARA  LEÃO,,4,2,2,2,,8,3,6,16,1,-,-,-,.,.,9,-,1,6,67%,2,ITAMBÉ MINAS
